"","num","title","content"
"11",6386,"ESFJ 불건전 유형의 스탠다드가 이거 맞냐","존나 징징대고 감정 계속 쏟아내고"
"12",6389,"전여친이 ESFJ인데요","카톡은 차단안되어 있는데자꾸 인스타를 차단했다 풀었다 반복해요자기가 헤어지자했는데 왜이러는거에요?"
"13",6390,"만약 자식이 고지능 인팁이면 어케 키울래?","?"
"14",6391,"좋아한다하면서 자주 연락안하는건 뭐임","장난까는거임? "
"15",6394,"엣프제들 인팁 어케생각함?","걍 대화만하면서 낄낄대다가 어느센가 짝녀되있음어케 넘어오게하지?"
"16",6397,"esfj 여자애들 친구 갠톡 잘 안봐?","얼마전에 새로 사귄 친구인데 만나면 재밌게 놀고 따로 만나서 놀기도 하는데 카톡 텀이 너무 길어 이성도 아니고 친구인데 그냥 그 친구 성향인가 "
"17",6398,"esfj는 고맙다고 선물잘줌?","ㅈㄱㄴ "
"18",6399,"엣프제는 엔프제 어떻게 생각 해","엔프제로서 궁금함"
"19",6403,"왜 esfj들은 모든 사람에게 좋은사람이고 싶어해?","Esfj들은 모두에게 친절하고 좋은 사람이고 싶어하더라"
"20",6404,"ㅋㅋㅋㅋ 정말 esfj intp에 뭔가 있나","Esfj에 관심 없었고 우연히 들어와봤는데"
"21",6405,"아니 타유형인데","념글이 다 엣프제 까는글이냐인프피보다 많이 까이는 거 가틈 ㅋㅋㅋ"
"22",6406,"카톡 공감 하트 이거완전 플러팅?!","플러팅인가요?최근에 알게된 esfj 여성분인데저녁에 그분이 이제 잔다고 하면제가 뭐 잘자라 오늘 만나서 좋았다 보내거둔여구럼 다음날 아침 답장안하고 그냥 하트 카톡 공감 띡 눌러주는데먼가여?? 그냥 아침에 일어나서 답장하기도 귀찮다는건가여..카톡 그냥 끝내려규..?? ㅠㅠㅠ근데 그렇다기엔 분위기도 좋고 서로 머하자머하자 약솟도마니 잡앗는데다른 esfj여사친은 카톡끝낼때 하트 공감 말고 따봉공감 눌러쥬거든여 ㅠ하트공감 이거 완전 플러팅 아닙니까?? "
"23",6409,"인팁인데 니들 말대로 엣프제한테 고마움 표시","원래 찐 무뚝뚝 오로지 일에만 매진하는 재미없는 사림이긴 한데엣프제가 내한테 관심이 생겼는지 치대더라 챙겨주고과도한 관심이 내심 좋으면서도 너무 부담스러워서 좀 쳐냈다...가끔 상처 받은 것 같을 때 잇어서 그럴 땐 몸 사리고 살살 달래줬음이제 엣프제 자주 못 보게 되어서, 그동안 나 챙겨준 거 많아서 고마운 마음에이번에 손편지? 써서 선물이랑 엣프제 자리에 놨다.(오늘 출근 안 해서) 편지라고 뭐 구구절절 장문은 아니고 그냥대충 정말 고마워. 다 엣프제 너 덕분이야. 식의 내용이다.엣프제 좋아하겠지?내가 이럴 거라곤 엣프제 상상도 못 했을 것이다 크크나름 반전매력 설계 지대로 한듯솔직히 엣프제를 좋아는 한다.근데 엣프제는 너무 많은 사람들에게 플러팅을 하고 금방 눈이 돌아갈 것 같아서사귀고 싶진 않다.(김칫국ㅋㅋㅋㅋ ㅋㅋ)"
"24",6411,"엣프제라고 다 같은 엣프제라고 생각 안 하는데","ESFJ 중에서 E가 더 많은 사람 S 많은 사람 F 많은 사람 J 많은 사람 각자 다른데 어찌 같은 사람이라고 단정하냐?"
"25",6413,"니들(엣프제)은 인팁의 어떤 점이 맘에 드는데?","제곧내"
"26",6415,"니네는 너무 잘난여자는 별루야?","티키타카도 잘되고 외향도 맘에들고 "
"27",6416,"해리포터의 슬러그혼 교수","슬러그혼 교수 esfj같아 이 사람 평소엔 다소 속물로 나오는데 막판에 볼드모트랑 맞선다 "
"28",6417,"나랑 만나기 어려워 하는 이유가 뭐 같아?","나는 짝남 좋아하고, 짝남 친구는 나 좋아하는 삼각 관계인데, 이런 상황인거는 나도, 짝남도, 짝남 친구도 알고 있는 사실이야.(짝남 친구가 짝남한테 그걸로 투덜 댄적 있다고 들었어) 나는 내가 마음을 다잡고 짝남한테 먼저 연락해서 조금이라도 3주 동안 친해지려고 노력했어. 학교에서 말 하고 싶어도 짝남 친구가 내가 짝남 좋아하는 거에 대해 기분 좋지 않게 생각해서 학교에서는 절대 짝남도, 나도 서로 말 안걸고 인사도 안해. 그런데 연락은 하거든,, 티키타카는 되게 좋아, 내가 이미 짝남한테 ""너 귀엽다"" ""너 매력적이다"" 등등이미 내가 호감 있는 거 티 엄청 냈어. 반응은 되게 좋았지,,내 경험상 짝남이 답장하는 방식이 2~6줄 보내고, 한번 연락하면 4~5일동안 연락하고 하는 거 보면 내가 완전 싫은건 아닌것 같은데,, 쨋든 한번 만나서 더 친해지고 싶어서, 짝남한테 점심에 ""너 오늘 뭐 약속 있어?"" 라고 물었는데 짝남이 오후7시에 답장이 늦게 온거야,, ""답장 늦게해서 미안,, 오늘 볼링 치고 왔어 너는?? 오늘 병원 갔다왔어?"" 라고 왔는데너무 서운한거야 내 입장에서는,, 나한테 선그은 거 같고,, 내 친구들은 선 그은게 아니라 좀 나랑 만나는 거 자체를 조심스러워 하거나어려워 하는 거 같다고 하는데,esfj 들이 봤을땐 어때? "
"29",6418,"엣프제 여성분들 고민 상담 드립니다.","내가 좋아하는 엣프제 여성분이 있는데 용기내서 톡을 하면 몇시간 이어 나가다가 읽씹당한다ㅠㅠ하지만 부담 주는걸 최대한 피하려고 며칠 텀을 둬서 먼저 선톡 다시 보내고 하는데 결과는 똑같이 읽씹이얌본론으로 들어가면 이 여성분을 쟁취하고 싶은데 가능성이 있다면 공략 방법 조언을 구하고 싶다!"
"30",6421,"ESTJ ESFJ가 사귀면 estj가 힘듦","반대일 것 같지만 의외로 estj가 힘들더라esfj가 다정하고 애정 표현 많아서 너무 좋고 패션감각도 있고 좋지근데 술자리 많고 나랑 만나는 동안에도 여자들 연락 와서 미치겠음내가 싫어한다는 거 알면서도 못 끊고 내가 갈등주제에 대해 대화(화내는 거 아니고 그냥 대화)하려고만 하면 슬슬 내뺌. 왜 술자리가 좋은지 납득시켜주기만 하고 선 지키면 나도 이해하겠는데 처음부터 대화를 회피함. 나 돌아버릴 것 같다"
"31",6426,"엣프제가 계속 질문하는거","지나가듯이 뭐 못 먹는다고 했던거 기억하고그럼 이건? 저건 어때? 하면서 계속 물어보고음식뿐만 아니고 이상형이나 음악취향 같은것도 물음표살인마 마냥질문폭탄인데 나한테 관심 있다고 생각해도 돼?"
"32",6428,"Esfj 남자분들 질문이 있는데요","저는 엔팁 여친인데요 질문이 있어서요 ㅜㅜ 일반화 할 순 없겠지만, 자신의 경험을 토대로 말씀 부탁드립니다.1. 원래 더치페이를 좋아하나요? 아니면 엄청 좋아하는 사람한텐 다 사주나요?2. 용돈 받아쓰는 대학생이라 선물을 주기가 부담 되는데편지만 줘도 좋아할까요? 3. 보통 여친이 어떻게 해주는걸 좋아하시나요? 4. 엄청엄청 잘해주면 질려하진 않나요? "
"33",6429,"엣프제 여사친에게 간단한 손편지 ㄱㅊ을까??","학원 같기 다니느라 밥같이 먹고 커피같이 사러가고 이러는 사이임(나 남자 여사친이 엣프제)시험보러가기 전에 간단한 편지? 카드?랑 초콜릿 주려 하는데 괜찮을까??유튭에서 엣프제들은 손편지 좋아한다 하길래 물어봐"
"34",6430,"인생에서 엣프제를 처음 만나봤는데 사랑에 빠졌다","일단 난 잇팁녀임"
"35",6431,"엣프제여성분들 도움요청합니다ㅜㅜ","저는 잇프제남자에요.평소에는 연락뜸하다 술취하면 항상 전화와요보고싶다고 집에오라구 그리고 사귀진않지만 최근에 잠자리까지했어요..말은 나 너 좋다.너싫지않아.부담스럽다 이렇게 세가지를 자주말하는데 정말 호감있는거맞나요?그리고 남사친하고 단둘이 2박3일동안 여행갈수 있나요?"
"36",6432,"istj랑 연애하기 너무 어려워어어어어어어어어","힘드렁어어어어어ㅓ어어어어어엉썸 단계까지 간거 같긴한데얼굴 보고 싶어어어어어어어어어"
"37",6433,"엣프제님덜.. 도와주세요..","엣프제 여성분 좋아하게 된 인프피인데요..처음에 제가 좀 철벽치기는 했는데결국 제가 좋아서 지금 계속 하루 종일 카톡하고 선톡도 가끔오고 둘이 만나는 자리도 엄청 가지거든요근데 얘가 저뿐만 아니라 다른 사람들하고도 그러는 것 같아서 저를 싫어하지는 않는 것 같은데 호감인건지는 모르겠고,...그리고 전화 좋아한다는데 제가 전화하자고 먼저 말을 못해서..ㅠㅠ 이쪽에서 먼저 말해주는게 아닌거보면 저랑 전화는 하기 싫은거겠죠..?그럼 전화 좋아하는 엣프제님들은 이거 볼때 별로 저한테 호감이 없는 것처럼 보이나요? 심지어 사랑하면 직진하는 스타일이라는데 딱히 그런것도 없고..ㅠㅠㅠ제가 진짜 누구 이렇게 좋아해본게 처음이라 엄청 솔직하게 다가가고 있는데 너무 어려워요 ㅠㅠ마음 접는게 좋을까요..?"
"38",6434,"사랑해오","항상 생각이나 "
"39",6435,"혹시 다들 딸기를 좋아하니","아닌가 나만 딸기 좋아하나 그냥 심심해서 물어봄 "
"40",6437,"엣프제는 주변 infp 어떻게 느껴요?","말그대로 어떤 느낌인지 궁금해요 길게 얘기해주면 완전 좋구! 느낌만 해줘도 떙큐 ㅎㅎ"
"41",6438,"ESFJ 여자에 대한 흥미로운 질문","ESFJ 유형의 여자들은 만약에 관심없는 상대가자기를 좋아하는 걸 알았을때 성격처럼 그냥 친구처럼 대할까?아니면 무관심및 피해다닐까!?"
"42",6440,"INTP가 여기와서 느낀점","1.글에서부터 사람냄새남 "
"43",6441,"엣프제(여자)님들 울때 어떻게 행동하는걸 좋아하나요??","무슨일인지는 모르겠는데 같이 수업듣고 다니는 분(여성)이 전화하면서 울더라구요. 서럽게전 남자인데...엣프제 엠비티아이 특성상 보통 슬플때 옆에 가만히 있어주는걸 좋아하나요?아니면 달달한거라던가 뭐라도 챙겨쥬는걸 좋아하나요??"
"44",6443,"엣프제도돌려말하기잘함?","잘함? "
"45",6444,"엣프제 남자들아","여친있으면서 은근히 터치하거나 걸을 때 옆에 아예 몸을 붙여서 가거나 밀고, 종종 장난치면서 손목잡고 팔뚝 잡기도하고,,내가 먹던 것도 잘 먹음.. 반반 나눠 먹을 때도 많고 ㅋㅋㅋㅋㅋ 이거 뭐야?대체 왜그러는거임????나 좋아하니 엣프제야??"
"46",6446,"고백받으면","고백받은 친구랑 다시 잘 지낼 수 있음? 아니면 불편해서 그냥 둘이 보던 사이여도 어지간하면 둘이 안보려고 하고 그러나?"
"47",6447,"선물 준 사람한테 준거보다 업해서 받으면"," 기분어떰 "
"48",6451,"esfj 여성분들 술자리","에서 호감있는 남자한테어떰??호감신호라던가 따로 있나"
"49",6453,"엣프제 질문요!","전망보면서 옆에앉아 같이밥먹는데 대상이입가에 머리카락 때어달라하고 먹여주고 몸이 제쪽으로 기울면호감표시인가요?아니면 끼부리는건가요ㅠㅜ 엣프제 어려워 ㅜㅜ"
"50",6454,"소개팅하면서 뭐 먹는데","입가에 묻히고 먹는거 보면 머라말해? "
"51",6456,"esfj여자들 친구로 지내다가 연인도 됨?","지금 너무 편한 친구 같은데 "
"52",6457,"나 내일고백할 예정임","한달정도 짝사랑했는데  "
"53",6458,"헤어진 지 7개월 정도 됐을 때 보냈던 톡인데","엣프제 전여친이랑 썸 한 달 연애 두 달 했고 작년 4월에 헤어짐. 이유는 내가 그때 일이 점점 바빠졌고, 그 와중에 얘한테 짜증내고 배려 안 해줬어서. 그 직후에 한번 잡았는데 안 잡혔고, 그 후 연락 안 하다가 이태원 일 터졌을 때 너무 걱정되서 연락했는데 이렇게 왔었음. 어케 생각하니 다들...? "
"54",6459,"ESFJ는 INFJ 어떻게 생각하나요? ","얼마전에 ESFJ 한테 고백 받아서 사귀는 INFJ 인데 어떻게 생각하는지 궁금해서 물어봅니다,,"
"55",6460,"같은 그룹에 속한 esfj 여친과 이별후",""
"56",6462,"고백 후기 ","고백못했다 "
"57",6463,"내가좋아하는 esfj는 건강 esfj인듯","이유가 "
"58",6464,"엣프제 바운더리","바운더리 안 팎에 있는 사람 다 봤는데바운더리 안에 있으면 세상 친절한데밖으로 쫓겨나거나 관심없는사람한테어미 패드립을 너무 잘하고 잔혹한 묘사 잘해서 소름 돋더라맨날 사람 인성본다지만 하는 짓보면좋은 사람 갖지는 않더라.. 우발적. 감정적. 주관적..저런 모습보다보니 날 바운더리에 들인건 그저베일에 감춰진 매력, 그에 대한 호기심이 큰 거같음"
"59",6465,"ㅋㅋㅋㅋ급 짝사랑하는 마음의 불꽃이 가리앉았음 (주절주절혼잣말)"," 사실 2년째 이거 반복이긴했음 "
"60",6470,"엣프제분들","일단 난 이틀 전에 헤어졌고 어제 헤어진 거 후회한다고 하니까 전화하고 목소리 들으면서 얘기하고 싶다고 하고 같이 쓰던 커플 계정 팔로우 다 끊어놓고서 그 다음 날에 다시 팔로우하는 거 어떻게 생각해?엣프제분들 이거 다시 만날 가능성 있어 보이나요?"
"61",6471,"엄마 esfj인데 이제 연락 거의 안할련다","더이상 정이 없어지기도 했고.. 오늘 통화 2번 했는데 내말 자르고 끊어병신새끼야 하고 끊음.엄연히 자기잘못인데 화밖에 낼줄 모르고 내가 사과할때까지 고함만 빽빽 지름날 잘챙겨주셔서 정믿고 지냈는데 이제 정마저 다 떨어졌네연락 거의 안하고 취업해서 돈모으면 번호바꾸고 의절할란다"
"62",6472,"Esfj 남자","어떻게 꼬셔요..? 천천히 스며들아야 되나"
"63",6473,"짝사랑이 끝난건아니고 안정기에들어옴","현생이바빠서 esfj남이 생각안남  "
"64",6474,"모든 esfj가 그런건아니겠지만 자칭 esfj들 계산적이더라","자기사람한테 헌신적인데 또 동시에  "
"65",6478,"와 죽겠다","짝사랑하는데 죽겠어 상대방이 엣프제임..진짜 너무 힘들고 너무 좋다"
"66",6479,"화이트데이 가볍게 선물 하려는데","술모임에서 4-5번정도 본 애인데 술자리에서 잘 챙겨줘서 보답으로 화이트데이때 카톡으로 싼마이 달다구리 보내려는데 부담스러워 할까??"
"67",6480,"엣프제 왜이렇게 발암이냐 진짜","만날때마다 비싼밥 술 다 사주고  "
"68",6483,"첫만남때부터 질투유발하는 심리","뭐야 ?"
"69",6484,"엣프제님들 인간적 호감이 있는것만으로도 이 행동들이 가능한가요?","1. 추운 날 집에 갈 때 코트 빌려줌2. 스몰톡 매일 하는데 거의 먼저 말 걸고 먼저 질문함3. 내가 대답하면 추가 질문 해줌4. 아플 때 카톡으로 걱정해줌엣프제들은 사심 없이 이런게 가능함...?i로서는 도저히 불가능한 언행들입니다ㅠㅠ"
"70",6486,"ESFJ 원래 스킨쉽 있음..?","여러명에서 만나는자리에서 ESFJ를  처음봤는데 "
"71",6487,"나한테 질문 안하는거는","esfj 고 자시고 그냥 관심없어서 그런거겠지? 카톡하면 나만 물어봐"
"72",6488,"엣프제 첫만남부터 욕하기도 함?","제곧내"
"73",6489,"관심있으면 남친/여친 있냐고 물어봐?","엣프제 상대방한테 호감이 생겨서 공부하는 중이에요엣프제분들은 친구 이상의 마음이 있으면 남친/여친 있냐고 대놓고 물어보나요...?제가 봤을 때는 호감도가 기본 이상인 건 맞는데 애인 있냐랑 이상형이 뭐냐를 안물어봐서 헷갈리네요..."
"74",6490,"전애인 얘기 물어봐도 됨?","엣프제 여자한테 "
"75",6491,"엣프제 짝사랑 너무 힘들다","장난도 먼저 치고 말도 먼저 걸고 나한테 질문도 먼저 하고술 마시면 나만 물 따라주고 걱정해주고.. 이거 말고도 더 있는데이런 사람 처음 봐서 당황스럽기도 하고 좋아서 빠져버림근데 알고보니 만나는 사람 있더라ㅋㅋㅋㅋㅋ 하서서히 거리 두기엔 꽤 친해졌고 철벽치면 상처받을까 두렵기도 한데참아야겠지 그냥?좋아하는 건 내 마음이지 그 사람은 아무 죄가 없으니까"
"76",6493,"esfj 님들아 도움","짝녀 esfj인데 알게 된지는 일주일도 안됨내가 존잘도 아니고 그래서 벌써부터 나한테 관심이 있고 그렇진 않겠지만 카톡하면 질문을 잘 안함. 관심 없다는거겠지근데 둘이 밥먹었을때랑 카톡에서 말이 잘 통해 또 재밌어천천히 계속 다가가면 희망 있을까? esfj는 적극적으로 표현하면 내가 좋아질수도 있다고 해서 물어본다 공략법점 알려줘"
"77",6494,"fj 특 이거 맞냐",""
"78",6496,"도와주십쇼 엣프제님들 ㅠㅠ","글쓴이 남자고딩때 짝사랑했던 친구가 이씀다ㅠ 10년이 지났지만 주변에서 첫사랑이 누구냐 물어본다면 바로 이친구가 떠오를정도로!서로 인사하던 사이도 아니였고 서로 누군지와 이름만 아는 사이였어요성인 되고나서 우연히 그 친구의 카톡을 알게돼서 지금까지 저장이 돼있는데이제와서  너무 연락해보고싶네요.. 그친구 입장에서 부담스러울까요??.."
"79",6500,"살면서 느낀게 esfj는 무적권 걸러야함","건강 esfj는 더할나위 없이 좋은데 "
"80",6501,"걸1레 MBTI 조사.jpg","공동 3등 축하드립니다."
"81",6502,"ESFJ 짝남한테 티내기 팁 주세요ㅠㅠ","안녕하세용짝남이 ESFJ인데 알고 지낸지는 3년정도 됐어요 거의 매일 카톡 하는데 막 칼답까지는 아니구요ㅠㅠㅠ친한 동생인데 제가 좋아하는걸 제가 늦게 알아서 전에 이 친구가 저한테 관심이 있었는데 여사친도 많고 해서 원래 이렇게 여사친을 대하는구나 해서 잘 몰랐었어요 저한테 관심이 있는지저는 이제야 이 친구를 좋아한다고 자각하게 됐는데 티를 내고 싶어요 너를 좋아한다고이미 이성으로 봐서 친구로 보기는 글렀고 티내서 까이면 뭐 까이는 거지 이런 생각이라서요 지금혹시 어떤식으로 다가가야 관심이 있나? 라고 생각이 드나요?저는 참고로 ESTP 입니다"
"82",6505,"오늘부터","Esfj 됐다 "
"83",6506,"니네 원래 구라 잘 치냐?","엄마가 엣프제고 내가 동생이 잘못된거 팩트로 지적했었으나 요즘엔 안그랬는데  "
"84",6508,"esfj랑 3년 사귐","그 3년간 내가 얻은건 홧병이였음...나 말고  친구 형 동생들이랑 사귀세요내 인생에 가장 잘한건 esfj를 놓은거임"
