"","num","title","content"
"21",115801,"별풍은 세금 내나","수입이니까 세금 내겠지?다음 생애는 잘 나가는 bj가 되고 싶다."
"22",115803,"인프제인데 누구한테 미칠듯이 반함","막 걔 보고싶고 "
"23",115804,"내일도 빠이띵!","실패하면 뭐 어때내가 다른 사람들보다 많이 모자르면 어때어차피 언젠가 나도 죽고 다 죽는데더 힘들면 뭐 얼마나 힘들겠어또 누가 기억하겠어씨팔 쫄지말자전부 아무것도 아니다나는 할수이따!내가 짱이다!"
"24",115806,"보고싶은영화 자기도 볼거래"," 곧 개봉하는영화 재밌어보인다 난 꼭 볼거다 하니까'네가 보면 나도볼래!' 래요.낼 고백해여??"
"25",115807,"헤어진 인프제가 가끔씩 그립다","누구보다도 잘 맞았고 서로를 이해해줄 수 있는 좋은 연애를 했는데 결국 둘다 방황하거나 지쳤을때 회피를 해버려서 그대로 끝나버린게 아쉽네.. 나도 서툴렀고 그 사람도 서툴러서 함께 하지 못했고 지금 다시 만난다해도 아마 아직은 부족해서 또 같은 문제가 생기겠지..그렇지만서도 가끔은 연락하고싶다 그 사람과 헤어지고 시간이 지나 이제는 붙잡고있으면 안되겠다 마음 접어야지 라는 생각으로 차단을 했다가 풀었어서 상대방에게는 연락이 안오겠지만 , 나는 가장 사랑했던 연인으로서 그리고 그 사람을 이해해주고싶은 친구로서 인사하고싶다 새로운 사람이 생겼을테고 내 연락이 부담스럽고 조심스러울까봐 나는 지레 겁을 먹어서 평생 연락을 못하는 바보지만 ,마음 한구석에서는 항상 그 사람이 아픈 마음 다 낫고 주변에 좋은 사람들만으로 가득차서 행복하게 늙어갔으면 좋겠다고 빌어 "
"26",115808,"intj랑 infj 둘다나오면 infj인거임??","여태까지 딱 2번했는데 다르게떳음.. "
"27",115809,"인프제들아","너넨 성욕이 센 편이냐? 디게 조용하고 진지하고 그래서 없을거같아"
"28",115810,"모솔인데 첫인상에서","결혼 젤빨리할거같다는건 무슨의미일까?"
"29",115811,"딴 곳에선 몰라도 여기선 레어닉 아닐까?","인정..?"
"30",115813,"한달사이에 칼부림사건 2건이나 터졌는데","디시나 다른커뮤에 아직까지도 칼부림 살인예고글 올라오고있다함한달사이에만 묻지마 칼부림 사건 2번이나 터진거면이거 진짜 그냥 넘어갈일이 아님사형제도 시행하는게 맞고 계속 방치하다가저런 묻지마 살인사건 계속 터질거임"
"31",115814,"INFJ 끼리는 존나 안 맞는 거 같지 않냐???????????","난 오히려 비슷해서 괜찮을 줄 알았는데내가 만난 INFJ 대부분 서로 뚝딱거려서 불편해지더라"
"32",115815,"요새 나쁜 소식들이 많이 들려오니까","요즘은 다들 너무 화나있거나 너무 충격받거나 무기력해하고 무언가에 너무 많이 신경쓰거나  "
"33",115816,"혐오 존나 지긋지긋하다","그걸 부추기는 미디어도 ㅈ같고커뮤나 sns에서 떠들어대고 가스라이팅 하는 새끼들도 쌈싸다구 마렵다이번 사건들도 혐오랑 엮여있는거 보면 토할거 같네커뮤 실명제 해야하는거 아니냐고"
"34",115817,"자꾸 냄새가 나","나한테 나는 냄새같은데 "
"35",115818,"미디어에서 부정적인 콘텐츠를 생산할수록","그 미디어를 접하는 사람들의 정신도 부정적으로 변한다고 했음 "
"36",115819,"어제 헤어졌어..ㅎㅎ","본인 24살 전여자친구는 22살이구 3달 조금넘게, 100일정도 사귀었어!엠티에서 눈맞아서 갑자기 사귀게 된거였었는데, 그렇게 갑자기 사귀게 된거라 그런가 안맞는 부분이 좀 많았어. 예를 들어 난 표현을 자주하려했는데 전여자친구는 잘 안하고 약속 같은 것도 난 안바뀌는거 좋아하는데 전여자친구는 잘 바꾸고그렇게 지내다보니까 2주전부터 어느정도 이 관계에 대해 생각을 해보게 되었고 수요일날 약간의 다툼? 후에 서로 집에가면서 이별을 직감했어. 원래 항상 집 데려다주고 다음번에 언제 만날건지 이런 얘기를 다 하는데 그런 얘기도 없이 올라갔는데 눈빛보니까 서로 직감한 듯해결국 어제 이별통보가 왔는데, 나도 생각하고 있던거라 그냥 무덤덤하게 받아들이고 오히려 먼저 말해줘서 고맙다고 얘기까지하고 오래사귀지도 않았어서 어젠 아무렇지도 않고, 아무렇지도 않을 줄 알았는데,,오늘매일 아침마다 와있던 ""오빠 잘잤어?"" 라는 톡이 없으니 실감나고 공허하네;; 좀 씁쓸하다"
"37",115820,"infj-intj하고 친구관계로 어때?","()  ()('ㅅ')?나는 infj-t로 infj/intj 사이 왔다갔다하는데,아는 지인이 intj 유형이라고 하길래.. infj하고 intj 친구관계로는 어떤지 궁금해서 남겨봤어.."
"38",115821,"요새 칼부림 난리인데, 대뜸 남자가 호신용품 사주면 어떰","학원 인프제녀가 나 손절친 것 같은데, 이제 뒤도 안돌아보고 가거든근데 난 아직 걱정돼서 호신용품이라도 사주고싶은데부담돼서 거절하려나"
"39",115822,"그니까 왜 자극을 시키냐","지금이 08년도 처럼 건설사 저은 구조조정 해서 정상궤도 돌입하는 시기도 아니고  "
"40",115823,"이거 Infj여자가 호감 갖고 있는건가요??","Infj 여자가 회사 동기인데 장거리임1.자기 좋아하는 음악 추천해줌 2.보고싶다고 농담?처럼 말함3.일주일에 두세번 전화하는데 잠자기전 보통 3-5시간4.자기 일상이랑 주변인들에 대한 고민을 털어놓음5.내가 톡 할말 없어서 이모티콘 보내놓으면 2일도 안지나서뜬금 이 젤리 사먹었는데 맛있어! 이러면서 선톡함6.장거리라 한달에 한번정도 일때메 infj지역 가는데다음달에도 와? 나 시간 많으니까 비워둘 수 있어 이럼7.자기가 무슨 음식이나 과일 좋아하는지 뜬금없이 말함8.전여친이랑 왜 헤어졌냐 어떤 모습의 여자에게 끌리냐 물어봄9.인생 살면서 이렇게 대화 잘되는 남자는 처음이라고 함이거 호감표시 맞나?? 찐친?? 모르겠네"
"41",115824,"다 맞는건 모르지만 눈치는 빠르다고 생각함","진짜 대부분 상대방에 대해 눈치 깠는데 눈치 못 챈 척 해서 상황이 존나 복잡해짐상대방은 내가 눈치 못 챈 줄 알고 티 안나게 숨기는데 그 숨기는 듯한 느낌까지 눈치 챔 근데 끝까지 모른 척함그래서 상대방이 내가 눈치 없고 단순하다고 생각해서 막 대하다가 그거 때문에 속으로 혼자 삐짐 그러다 혼자 손절 함 "
"42",115825,"인프제 호소인인데 mbti뭘까","정치인 상류층 비난을즐김논쟁과토론  좋아함형이상적이고 사차원적대화위주책벌레새로운 사람이랑 사귀는건별로 안좋아하지만텐션높고 수다스러움기분나쁜표현은 비꼬기개그맨 기질일할때 책임감 강함취미나 직업에 실증잘느낌공감이나 위로의 표현은못하지만 칭찬은잘함타인고민 듣는척하지만힘든점기억은 못하고자기가 꽃힌것만 선별적기억인터넷 검사로 infj나온후 선민의식 가지고은근히 자랑함"
"43",115826,"자기 뇌를 가스라이팅 해야된다?","강박증에 대한 유튜브를 보고왔는데 "
"44",115827,"인프제들아 만약에 너네의 엄청 친한 절친이","너네한테 같이 게이바에 가서 놀자고 하면 너넨 어떻게 할 거야?"
"45",115829,"요즘 칼부림 사건땜에 호신용품 업체만 살판난듯","인프제임난 이런류의 사건 터지면희생자가 너무 안됐고 진짜 재수가 없어서 저딴 사고에 휘말렸구나 싶다가이일로 누가 제일 이득을 봤을까 생각해봄방검복 호신용품만 불타나게 팔리는 상황보면여러가지 생각들고 그런다"
"46",115830,"전기뿅망치 같은 거 없나","호신용풍 최적화 아님?주변 집중 쫙 끌면서 상대방 제압"
"47",115831,"나도 알아 나의 문제가 무엇인지 ","난 못났고 별 볼 일 없지"
"48",115832,"대외적으론 싫은티 팍팍내고 일대일로는 잘해주는 남자 뭐임?","좋아하는데 숨기는건가 "
"49",115833,"개인적으로 안락사 합법이었으면좋겠다","악용하는사람들없게끔 시스템 만들어놓으면 너무좋을거같다는 생각을 해본다..  "
"50",115834,"노래 추천해주고 싶어서 들어왔어","SUMMER BLUEProvided to YouTube by Sony Music Direct (Japan) Inc.SUMMER BLUE · Bread And ButterLate Late Summer℗ 1979 ALFA MUSIC, INC.Released on: 2005-09-21Composer: Fu...www.youtube.com"
"51",115835,"인프제들아 이런 경우에는 처벌을 받을까? 훈장을 받을까?","러시아 마피아를 통해 불법으로 권총을 구매하고 평소 휴대하고 다니던 A씨A씨가 어느 날 권총을 휴대한 채 길을 다니고 있는데자신의 앞쪽에서 B씨가 칼을 들고 무고한 시민들을 마구 찌르며 칼부림을 하고 있는 모습을 보게된다A씨는 사람들을 구해야겠다는 생각에 자신의 권총을 뽑아들고 B씨의 앞으로 다가가서 B씨에게 권총 3발을 발사하고B씨는 그 자리에서 즉사비록 불법 총기로 벌인 일이었지만 결과적으로 더 큰 인명피해를 막은 셍이런 경우 A씨는 처벌을 받게될까? 훈장을 받게될까?그리고 인프제 너희들은 저 상황에서 A씨가 처벌을 받아야한다고 생각해? 아니면 찬사를 받아야한다고 생각해?"
"52",115838,"헤어지고싶은데 어떻게 말해야할까","이 사람이 싫어서가 아니라 내가 우울증 때문에 힘들고 내 몸조차 못챙기는데 연애를 하는것도 그렇고 연인이 많이 여리고 착한사람이라 나 때문에 우울한것마저 옮아갈려는게 보여서 지금 끝내야할것같아 난 한번도 헤어지자는 말을 한적이 없어서 어떻게 전해야할지 모르겠어 "
"53",115840,"내가 세상을 억까하는 거였다.","내 스스로 자기비하에 빠졌을 뿐이고내 스스로 인간관계와 부정적 감정 회피했을 뿐이고내 스스로 망상에 빠져 이상주의란 쾌락에 물들었을 뿐이고내 스스로 MBTI에 과몰입해 infj란 테두리에 나를 가뒀을 뿐모든 건 내가 스스로 결정한 선택에서 오는 법이다.남들보다 부족하다 느끼면, 내일은 더 나은 내가 되기 위해 노력하고부정적인 감정이라도 그 감정도 자기 것이라 받아들일 줄 알며절대적 이상주의가 아닌 실천하여 이룰 수 있는 점진적 이상주의를 꿈꿀 줄 알아야한다.그리고 mbti라는 잣대 하나만으로 우리는 '나'란 존재를 획일화 할 수 없다는 것을 깨달아야한다."
"54",115841,"질문받음","다가능"
"55",115843,"2600원으로 한 끼 식사를 해결해야 해","내가 지금 밖에 나와있고 2600원 밖에 없어서 이 돈으로 어떻게든 저녁을 해결해야하는데이 돈으로 최대한 든든하게 저녁을 해결할 수 있는 방법이 없을까요?님들 뭐라도 좋으니 2600원으로 최대한 든든하게 먹는 법 좋은 방안좀 알려주세요"
"56",115844,"인프제녀가 자기 같은 사람 좋아하지 말라는데","이건 뭔 소리임?? 그냥 차는 거면 모르겠는데 저런 말을 하니까 괜히 복잡하고 싱숭생숭함차기 싫어서 둘러대는거임?"
"57",115845,"잇티제들 ㄹㅇ 안맞는듯..","군대 들어왔는데 동기가 잇티제거든? 근데 성격이 진짜 안맞음.. 말을 해도 되게 기분 나쁘게 뭘 굳이 그렇게 해?? 라고 표정도 깔보듯이 하는게 사람 기분 나쁘게 하고 진짜 싫다.. 잇티제가 다 이런건 아니겠지만 좀 편견 갖게 될 거 같음.."
"58",115846,"키 별로 안큰데 키큰녀한테 들이대면 빡치냐","나는 178인데 걔는 173임 "
"59",115849,"집에 곧 손님오는데 벌써부터 스트레스임","하루 묶고가는데 생활패턴도 다르고 음식취향도 다르고 그냥 모든게 안맞음 진짜 벌써부터 스트레스 너무 받아서 토할거같음 하루 묶는데도 ㅇㅈㄹ 인데 내일은 어케 버티지 아오"
"60",115850,"외모 업그레이드 하고","모임같은 거 갈때 예전에 비해 제일 크게 느껴지는 차이점말 안하고 가만히 있어도 사람들이 관심 가져줌한두명씩 계속 말 걸거나 옆에서 자기들끼리 내 얘기 하고있음내가 대화의 주제로 자주 등장함날때부터 좋은 외모 가지고 태어난 사람들은인생 겁나 편하게 살았겠다 싶다"
"61",115851,"몇달간 내가 되게 약해져있었나봐","진짜 판단력도 구리고 별 이상한 걸 신경쓰고지나고보니 걍 어이가 없어 내가? 저랬다고? 싶어서"
"62",115854,"센치해지는구만","외롭지 않고 싶다그럴려면 혼자잘지내는법을 알아야 하는데"
"63",115859,"짝사랑은 어떤 느낌일까","나는 이상형이 첫번째로상대가 나를 좋아한다는 전제가 깔려있어야그 다음 조건(외모,성격)이 눈에 들어와서여태 누굴 먼저 좋아해본적이 없는 거 같아"
"64",115860,"도어슬램이라는게 참 비겁해보임","그렇게 싫으면 근육키워서 들고 파워슬램을 하던가백날 회피해봐야 니들을 위한 사람과 공간은 나타나지 않음"
"65",115861,"사람 육감이 대단한 것 같다.","엔젤 오브 마인이란 영화에서 보면 태아 시절 자기 딸을 화재로 잃은 여자가 7년만에 본 한 낯선 아이를 보고 자기 딸임을 확신해서 결국 이를 밝혀내는데 이게 실화라고 하네.임재범도 손지창 처음 봤을 때 보자마자 얘는 내 동생이라고 확신했다던데이런거 신기함"
"66",115862,"인프제들아","행복하게 사는법좀하 그 생각도 없애고 좀 행복하게 살고싶은데다들 언제 행복해...?어떤갤러가 인프제들은 현재에 충실할때비로소 건강해진다고 하는데지금 그것도 불가한 멘탈임팁좀 줘"
"67",115864,"연락받는거 개판인애 손절했는데 예민한건가","안읽씹 두번당하고 12시간후에 쳐읽고 답변하는걸 두번당하니까 화나서 그냥 손절했는데 이건 내가 예민한거야 니네라도 손절해?"
"68",115865,"와 모텔옆방 소리 아","너무심한데 아 "
"69",115867,"일을 왜 해야되지?","그래도 죽을거 아닌이상 해야지. 선택지가 그거밖에 없는데 뭐남들 다 그렇게 사는데 뭐...근데 일을 왜 해야되지?"
"70",115868,"AI그림생성 1","                                                                                          AI 이미지가 생성되었습니다.새로고침(F5) 해 주세요.$('#stbdiff_wrap0 .ai_img').on(""error"", function(){ $('#stbdiff_wrap0 .ai_imgbox').hide();$('#stbdiff_wrap0 .stbdiff_done0').show(); });                                                                              프롬프트                            jamboree, Seoul, traveling, hot weather, sweating,                                                                                                                 네거티브프롬프트                                                                                                                                            샘플링                            DPM++ 2M a Karras                                                                                                                스타일                            None                                                  "
"71",115871,"너네는 정치나 법이 세상을 구할수있을거라 생각해?","나는 아니라고 생각해. 그냥 최소한 인간들이 "
"72",115872,"남들이 하는 말에","지금 상황 상 사람들하고 많이 부대껴야 되는 일을 하고 있는데 남들이 하는 말에 신경 덜 쓰는 방법이 있을까…? 듣고 싶지 않아도 들리는 말들에 신경쓰면서 에너지 낭비하고 혼자 마음 속에서 쌓아두면서 약간 증오심만 커지더라ㅠㅠ 걍 하루하루 듣고도 잊는게 답이겄지?? 이게 차라리 괴롭힘처럼 한 사람한테 지속적으로 당하는 것도 아니고 여러 사람이 개념없이 하는 말들이 쌓여서 더 그런듯"
"73",115873,"여자친구 생일선물 고민이에요","20대 초반 커플인데 여자친구가 곧 생일입니다"
"74",115874,"다리에 상처를 입음","집안일 하다 미끄러져서 정강이를 어디에 부딪힌 모양인데대략 길이만 10센티 넘는 상처가 정강이 뼈 있는 부분에 세로로 길게 나더라뼈인지 모르겠는데 하얗게 안이 보이더라그리고 피 범벅됐었음소독하고 습윤밴드 이어붙였는데 흉터 심하게 지겠지?"
"75",115875,"내가 그렇게 매력이 없나","다 나한태 왜 그러냐 진2&& ㅍ하..."
"76",115877,"뭘 하면 좋을까","잡생각 지우고 잠시라도 스트레스에서 벗어날 수 있는거 뭐 있을까"
"77",115881,"infj 남자는 행동을 상대방 거울처럼 행동해?","상대가 좀 적극적이게 하는날은 적극적이게 다가오고 기분이 꿀꿀해보이거나 다가오지않으면 인프제들은 안 다가와? 이날저날 다른것같아서"
"78",115882,"이짜나 인프제님들아","다툰 적 도 없고 잠수 타기 전 날 에도 아무렇지 않았거든?!근데 갑자기 이틀 후 에 걱정 시켜서 미안해ㅠ 톡 보내 놓고 일주일 넘게 연락 두절이야 지금 남친이 일이나 자금 사정 같은 게 안 좋아서 많이 힘들어 하는거 알고 있거든? 그냥 참고 기다려야 될까?"
"79",115883,"인프제들은 가게 점원이 불친절하면 어케함","인프제는 기분나쁜거 티 안낸다던데 "
"80",115885,"우리는 여전히 현재를 살고 있어","https://youtu.be/ORI9jicsf0A"
"81",115886,"나 isfj콜렉터임","주변에 isfj 진짜 많음"
"82",115887,"그런데 나는 블로그 진짜 여러번 지운 듯","글 잘 쓰다가 뭔가 양식이 맘에 안들어서 다 밀어버리고 새로 쓰고를 너무 반복함인스타 글들도 그렇고왜 그럴까 허술해도 꾸준히 가야하는데"
"83",115890,"리액션 요구하는사람 사회에 은근 흔함?","드립이 안웃겨서 안웃은건데  "
"84",115891,"인프제들이 운명뽕 맞으면 어떻게 돼?","운명뽕 잘 맞는 편이야?아 운명인가 싶은 상대 만나면 어떻게 될까?"
"85",115892,"인프제 읽씹 안읽씹","너네 좀 불편한 사이라도 읽씹 잘 안해? 무조건 답장해줘?"
"86",115893,"연락 패턴 이런 사람은 너무 피곤하다 단톡은 읽씹하고 (카톡 내용 있음)","갈 수 있는지 알아봐준다고 해놓고 연락 없었음 이건 뭐 잊어버렸다 치는데 항상 이런식임이건 일부고 항상 이런 식임약속시간 늦는거는 실수일 수 있어서 이해하는데약속 파토내놓고 다음 약속 자기가 안 잡고 내가 연락 올때까지 연락 없는건 ㅈㄴ 이해 안감"
"87",115894,"인프제남이","어제 술먹었다는데 괜찮냐고 연락해보는거 어때"
