"","num","title","content"
"78",176530,"수면제 복용해본사람","며칠동안 계속 잠못자고 해뜨면 자는데 먹어야하나?"
"79",176531,"전라도 << 닉언임?","홍어국 까고 싶으면 뭐라고 함?"
"80",176532,"전주딱이 나말하는거노 x로시작하는게이말하는거노","ㅈㄱㄴ "
"81",176533,"뒷감당은 내일의 나에게",""
"82",176535,"전남ㅅ친썰"," - dc official App"
"83",176536,"근데 여기갤러리 신기하게 안망하노","ㄹㅇ "
"84",176537,"주딱아... 지금 보니까 갑자기 나한테 ㅈㄹ하는거?","나아직 몽골이야 "
"85",176538,"플립5삿다","자랑할데가없었음 "
"86",176539,"존나 웃기지 않냐? ㅋㅋㅋ","한국: 절로 가 시발 일본: 절로 가 시발 매년 이맘때 하는 한일간 티키타카 쌉오짐 ㄹㅇ "
"87",176540,"전주딱아 미안하다.."," 이거 보여주려고 어그로끌었다.. 덴지 마키마 싸움수준 ㄹㅇ실화냐? 진짜 세계관최강자들의 싸움이다.. 그찐따같던 덴지가 맞나? 진짜 체인소맨 전설이다..진짜옛날에 맨날 체인소맨 봘는데 왕같은존재인 총의악마가되서 세계최강 전설적인 영웅이된 덴지보면 진짜내가다 감격스럽고 체인소맨 노래부터 명장면까지 가슴울리는장면들이 뇌리에 스치면서 가슴이 웅장해진다.. 그리고 극장판 에 아키 앞에 운석날라오는 거대한 걸 파워가 갑자기 순식간에 나타나서 부숴버리곤 개간지나게 덴디가 없다면 마을을 지킬 자는 나밖에 없다 라며 바람처럼 사라진장면은 진짜 체인소맨처음부터 본사람이면 안울수가없더라 진짜 너무 감격스럽고 체인소맨을 최근에 알았는데 미안하다.. 지금20화보는데 진짜 총의악마 나와서 너무 감격스럽고 모두어엿하게 큰거보니 내가 다 뭔가 알수없는 추억이라해야되나 그런감정이 이상하게 얽혀있다.. 아키는 말이많아진거같다 좋은선생이고..그리고 포치왜욕하냐 귀여운데 나루토를보는것같다 성격도 닮았어 그리고버루토에 나루토사스케 둘이싸워도 이기는 신같은존재 나온다는게 사실임?? 그리고인터닛에 쳐봣는디 이거 ㄹㅇㄹㅇ 진짜팩트냐?? 저적이 보루토에 나오는 신급괴물임?ㅡ 나루토사스케 합체한거봐라 진짜 ㅆㅂ 이거보고 개충격먹어가지고 와 소리 저절로 나오더라 ;; 진짜 저건 개오지는데.. 저게 ㄹㅇ이면 진짜 꼭봐야돼 진짜 세계도 파괴시키는거아니야 .. 와 진짜 나루토사스케가 저렇게 되다니 진짜 눈물나려고했다.. 버루토그라서 계속보는중인데 저거 ㄹㅇ이냐..? 하.. ㅆㅂ 사스케 보고싶다..  진짜언제 이렇게 신급 최강들이 되었을까 옛날생각나고 나 중딩때생각나고 뭔가 슬프기도하고 좋기도하고 감격도하고 여러가지감정이 복잡하네.. 아무튼 나루토는 진짜 애니중최거명작임..아 씨발"
"88",176541,"주말 회식때 대리새끼 멱살 잡고 밀었는데 고소 못했네","어제 오늘 눈깔도 못마주치는 쫄보새끼 주제에왜 깝쳐 씨발새꺄"
"89",176542,"솔직히","나 갤끊으면 갤망할줄알았음 "
"90",176543,"라도인은 내 응디 뒤에 숨어서","닉언 방패삼겠노 "
"91",176544,"전라도 존나 미개한 새끼","들 ㅇㅇ "
"92",176545,"배달시키려고 할때 이런집 꼭 있음","(마라보다 매운)(국밥처럼 든든한)(치킨만큼 맛있는)ㅇㅈㄹ 해놓는 새끼들꺼는 절대 안시킴"
"93",176547,"소신발언",""
"94",176548,"3일째 아침에나갈때만보고","한마디도 못함카ㅡㅇ톡사과 했는데그전엔 말로미안하다하고허니브레드랑 커피디 사다바치고(앙먹어서 내가 밤에먹음)아.."
"95",176549,"평소에 쓸대없는 말 ㅈㄴ많던 아지메","이상하게 남편이랑 오면 ㅈㄴ 조용해짐"
"96",176550,"미쳤다","김치찌개먹고싶다 "
"97",176551,"피곤하다",""
"98",176552,"퇴근","오늘은 운동안해 그냥잔다휴식이야말로 최고의 뭐시기니깐"
"99",176553,"아 치킨먹고싶다 허니 간장맛 홍콩식 탕수육도","장미란선수 현역시절 몸 어케불린거지 진짜 대단하다아무거나먹는다고 그 근육이랑 파워가 붙을거같진않다체중은 말라깽이인 상태로 파워만 붙일 수는 없을까하~ 다이노 잘치고싶다 파워가없으니까 다이나믹이 안되네물론 코어도 없지만언제 빨강을 깰 수 있을까자연암벽 가고싶다"
"100",176554,"난사람이싫어","너넨좋아"
"101",176555,"아니 시발 아마존 개좆같네",""
"102",176556,"아니 핱시 보려했는데","ㅁㅁ나오네 ㅡㅡ 뭐보지"
"103",176557,"응 다시주문했어",""
"104",176558,"태풍 어머무시한가본데","일본 스쿠터 날아가는 짤 보고 기함밖에 적치한 물건 있으면 들고 들어오자"
"105",176559,"스트레칭이나 해",""
"106",176560,"주딱들은 여갤러 한번씩은 따먹는다던대","야. "
"107",176566,"잇팁 사회생활팁","굳이?? 라는생각이들때그치(그래)라고말해주면 좋아함왠지는 나도몰루"
"108",176567,"173별로임?","내가 봐도 별로임 귀엽지가 않아"
"109",176568,"크립 세번 이상 뺏기면 던지는데","뺏은 놈이 조심해 핑 찍는거 어이없음어떻게 이렇게 자기 생각만 하지?"
"110",176569,"진짜 농담아니라 김기수 강성훈 같은 사람들 자존감 좆되는것 같음","기가 쎄다해야하나 "
"111",176571,"살자를 거꾸로하면 자살","자1해는 정신병자들이나 하는것이지만 "
"112",176572,"이거 나왔는데 좋은거냐?","ㅇㅇ?"
"113",176574,"아이구 피곤하다","할아부지 넘 힘들다 "
"114",176576,"일어나 출근해",""
"115",176578,"왜 수요일","영문을모르겠다의영문은 옛날 조선시대의 감영이라는 기관에서 유래한 말"
"116",176579,"집가고싶다","지긋지긋해"
"117",176580,"야스마렵노","딸이라도 칠까 ㅅㅂ"
"118",176581,"잇팁 씨~빨려나 왜 ㅋㅌ대답안해","하루째다이기"
"119",176582,"담배사러가야되는데","ㅈㄴ 귀찮다"
"120",176583,"어차피 좆목갤이란 소리 들을거면 억울하지라도 않게",""
"121",176585,"좆목갤 할거면","일단 좆부터 보여줘 그리고 비밀글 남길게 ~ "
"122",176587,"주딱위에올라타기 할사람 모집","라이딩원한데"
"123",176590,"남자키 176","- dc official App"
"124",176591,"하아언조비카이","즌라도 도착해서 3시간 자고 노예살이중 "
"125",176592,"가짜 잇티제에서 진짜 잇팁됨 ㅇㅇ","나한테 j 행동은 목표를 이루기 위한 일종의 강박작용 같은 거였나봄. 진짜 나를 찾고 훨씬 행복해짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"126",176594,"회사에서 똥 눌 때가 인생의 낙이네","씨벌"
"127",176595,"저급한 글들 보면 빡침이 올라오는데",""
"128",176596,"존나 예쁜 잇팁녀랑 섹스하고싶다","ㄹㅇ로 "
"129",176597,"소름 돋는 랜덤 채팅",""
"130",176598,"나","잇팁남이랑 헤어졌는데 인스스에 좋아요 누르는건 뭔 심리임?별 생각 없는건가"
"131",176599,"ㅋㅋ","ㅋㅋㅋ"
"132",176600,"???: ""응 니 애미""","어차피 매달 1152억씩 통장에 꼳히쥬?  아 ㅋㅋㅋㅋㅋ 시발 부럽노 "
"133",176602,"경리년 코로나 걸렸노 ㅋㅋㅋ","항상 입마개 쓰고 어디 갈 때마다 알콜솜 들고 다니면서지가 앉을 의자,책상 뒤지게 뻑뻑 딲던 년 코로나 벌써 3번 걸렸놐ㅋㅋ백신도 4번인가 5번 맞았다며?노백신 노좆스크로 노코로나 내가 위너다 시발 ㅋㅋㅋㅋ"
"134",176603,"근퇴완","밥머묵? "
"135",176604,"스파게티 먹고싶은데","오늘 저녁 비냉이래"
"136",176605,"전라도는 어떤 곳일까...",""
"137",176608,"여1111친 ㅈㄴ 패고 싶음","같이 누워서 이야기하다가 목 말라서 물을 평소에 안 사 놓는다 그래서  카드 준다 해서 내가 사 왔는데 ㅅㅂ 문 가니깐 초인종 ㅈㄴ 누르고 전화 걸었는데 ㅅㅂ 3시간 동안 쳐 자고 있더라 ㅅㅂ년이 ㅋㅋㅋ 진짜 쳐 자는게 말이 되냐 ㅅㅂ 하"
"138",176610,"냉혈 잇팁녀가 서럽게 우는거 보고싶음",""
"139",176611,"아 내 자전거","걍 보슬보슬 내릴때 걍 타고 퇴근할걸 그랬나 내일 세차 제대로 하겠네 "
"140",176612,"까까","까까물가 "
"141",176613,"비벼 존나 비벼",""
"142",176614,"잇팁남 키스 갈기고싶음","쮸압쮸압 빨고싶음 "
"143",176615,"잇팁녀 빡치게 하는법","보지 빨아준다 뻥치고 "
"144",176616,"내가 여자면 이거 한번 해보고싶음","일진녀 코스프레하고 검스 신은상태로 주딱 얼굴 발로 밀면서 욕하고싶음"
"145",176617,"태풍 오냐?","짜장면 시켜야지"
"146",176618,"술마시면 원래 화장실 자주감?","술을 자주 안마셔봐서 모름"
"147",176619,"주딱 이런점은 진지하게 고쳤으면 좋겠음 ","아다"
"148",176620,"전라도 진짜 애미가 쳐뒤지셨네","전국에서 재정자립도도 꼴찌인 새끼들이 아주 지랄병 오지게쳐떨어대노 ㅋㅋㅋㅋ강제로 분리독립 시키고 그동안 쳐빨아먹은 재정자립지원금토해내게 하는 게 답임 ㄹㅇ"
"149",176621,"내가 여자면 ","주딱이랑결혼했음"
"150",176622,"지역감정","안들려해도"
"151",176623,"퇴근","하아~크로키하고 아이스크림 먹고 운동해야지다들태풍조심"
"152",176624,"맘마맘마","푸르팁스 베리 Gs25 2+1"
"153",176625,"대체당 누가만들었냐","토마토에 원없이 뿌려먹는데 행복하다"
"154",176626,"내일은ㅇㆍ야기할수있을듯해","보니까 내가사준옷입고있음헤헤밥이익을때끄지 기다리자"
"155",176628,"하아","까까 "
"156",176629,"전라도 새끼들은 둔한거냐 뻔뻔한거냐","진짜 좆되기 전까진이러면 좆될수도 있다 좆될거 같다 라는 느낌이 안듬?"
"157",176630,"우유 먹고싶음","딸기우유 뇸뇸 "
"158",176631,"면봉으로 귀 파기","너무시원하다 왕건이나옴이걸 어케안하고 버팀?"
"159",176632,"백곱파기백곱파기백곱파기백곱파기백은?","피.. "
"160",176633,"지듣노","https://youtu.be/Jjzbr_73ifc"
"161",176634,"자라","자라"
"162",176635,"피곤쓰",""
"163",176636,"초딩때 검사부터 계속 Intp","좆간지 킹엠벼 아니노ㄷㄷ "
"164",176637,"잘래",""
"165",176638,"사람은 바빠야돼","그래야 좋은거야내가 잘 쓰일 수 있을때 "
"166",176640,"생각이 단순해지고싶노","니미시발 맨날 자학루트 지겹다 씨발  "
"167",176641,"시밯 집에 진드기 잇노","자다가 존나 간지러워서 깻더니 몸에 구멍낫노 ㅅㅂ"
"168",176642,"야밤에 덮고 잘 이불이 없노 ㅋㅋㅋㅋㅋㅋ","좆 댓 다"
"169",176644,"나도 사람 많은데 가면 가끔 공황오는데","그래서 서울 탈출햇다 이기 ㅋㅋㅋㅋ"
"170",176646,"하아","3주동안 4kg 감량 가능함? "
"171",176648,"도파민부족하다","어차피 쳐박혀서 누워서 숨만쉬는데 뭔가심심하노 "
"172",176653,"잇팁 미워","흥"
"173",176655,"기상기상",""
"174",176656,"태풍아 사라져라!!","뿅~ "
"175",176657,"ISTP가 잘자라고 해주면","기대가능?"
"176",176660,"자기소개",""
"177",176662,"하..~","손나 바카나 "
"178",176663,"진짜 비 미쳤냐?","출근하는데 차가 휘청이고 주차장에서 걸어들어오는데그 잠깐 사이에 홀딱 젖음 "
"179",176664,"잇팁은 본인이 맞추려는 생각은 없음?","ㅋㅋ 너네 맘에 안들면 손절너네 비위 맞추면 인성 합격?"
"180",176666,"톡보다 전화가 더 편한 잇팁잇냐?","카@톡이 더 귀찮음 "
"181",176667,"서울인데 비 좆도 안옴","태풍 개좆밥새기 ㅇㅈ? "
"182",176668,"일단 출근은 했는데","오늘 집에 갈 수 있으려나 이거"
"183",176669,"태풍 올 때 밖에 나가지마라","가급적이면... "
"184",176671,"코인으로 돈 ㅈㄴ 벌고 싶다","막 몇백억씩"
"185",176672,"멍청도 비 졸라오네 ㅛㅂ","바람도 존나불어 어떡해"
"186",176673,"도움!!!"," "
"187",176674,"남자들도 모르는 불알의 진실",""
"188",176677,"왜 갑자기 바람 안부노","개꿀 ㅋㅋ"
"189",176678,"진짜 한달은 과학이노","진짜 감정이고머고 다잊어버리노한달 못견뎌서 연..애할뻔햇노 "
"190",176679,"각자갈길가자","지랄하지말고 그냥 갈길가"
"191",176680,"하 회식가기싫다","이게 재밌냐"
"192",176681,"비오니까 운동쉰다","ㅋㅋ귀찮아 "
"193",176682,"잼버리도  근황","오전엔 비 ㅈㄴ 오더니 지금 바람 ㅈㄴ 붐  "
"194",176683,"흐아아악","흐아아아아아악..."
"195",176684,"운동은 막상 시작하면 재밌는데","시작하기 전까지가 조온나 고비야 개같은거하~ 퇴근하고싶다"
"196",176685,"한달전 일기 나도 봤는데","와 한달동안 열심히 변하려고 노력했다그리고 변했다 이게 좋은쪽인지는 모르겠지만정말 괴로워했구나 지금은 이때가 생각이 안날정도적절한 냉담함 중요한듯똥을 온몸에 묻히고 다니면서 냄새가 안나길 바라는 븅신같이 살았네내 주변이 온통 꿀벌이라면내가 아무리 사람이라고 주장해도 꿀벌인거지잘했다앞으로도 조심해야지"
"197",176686,"잇팁 특","태어난 김에 사는 새ㅋㅋㅋㅋㅋㅋ비즈니스 문의 : audtnswhshort@gmail.comyoutube.com"
"198",176687,"누워있었는데 얼굴에 벌레 떨어짐","ㅅㅂ 어이가없네 ㅋㅋㅋ "
"199",176688,"건성인 애들 젤 부럽다","이틀에 한번 씻어도 되잖아"
"200",176689,"istp중에 우파가 있을까?","일단 nf에 좌파는 존.나 많을듯 "
"201",176690,"잇팁녀 빡치게 하는법","보지 날개 양손으로 잡고"
"202",176691,"망했다","반찬 사이트에서 세일 하는 거 중단한대"
"203",176692,"전라도 출신인 새끼들 있냐","너넨 맨날 전라도라고 싸잡아서 욕먹는거 억울함?"
"204",176693,"비와서 일찍 근퇴함","태풍와서 우헤헥"
"205",176694,"불끄고 누워있는데 다리가 간지럽길래","모기인줄알고 귀찮아서 걍 놔뒀는데 뭔가 쎄해서 불키니까"
"206",176695,"태풍온대서 싸장님이 일찍 퇴근하래",""
"207",176699,"잇팁특 ","마음에 없는 소리 안함"
"208",176700,"빠빠머묵","비 겁나 마이오농 "
"209",176701,"저녁밥 후보",""
"210",176702,"카페에 나앉아서 여유롭게 책읽고싶다","주말에 실컷해야지 "
"211",176703,"혈당이 빨리오른다의 의미","인슐린이 더나옴인슐린 이새끼는 세포에 영앙꽂는새끼로이더들이 근육키울때 인슐린도 빰몸이 커지는데 도움을 주는데혈당이 파악 올라갔다가 파악 내려가면(혈당스파이크)가짜배고픔을 느낌결론적으로 더 많이먹게되고 살이찜식이섬유 단백질 탄수 순서로 먹는게혈당 천천히올라가는데 유리함"
"212",176704,"너네 사적인 질문 안좋아함?","쉴때 뭐하냐는지 취미는 머냐든지   "
"213",176705,"잼버리덕에","부산엑스포 어차피 안될꺼였는데명예로운 죽음 가능해진듯ㅋㅋㅋㅋ사우디 돈어케 이길건데걔들 네옴시티인지 응디시티인지 민다고돈 존나 퍼붓는뎈ㅋㅋㅋ"
"214",176706,"말복이다 ","치킨시켜라 "
"215",176707,"태풍 오나","해치웠나 "
"216",176708,"저녁밥이다 개쉐이들아",""
"217",176709,"와 케인 뮌헨 가겠노","김민재 케인 ㄷ "
"218",176710,"휴","며칠만의 화해인지.."
"219",176711,"닭장 빠빡이쉨","너무 구두쇠임"
"220",176713,"자른건가?","넌아니래에 자삭?"
"221",176714,"말복인데!!!","말복이라 혼자 야무지게 치킨 뜯으려고 했는데 "
"222",176717,"노루","노루스름한 맛이 나네오~ "
"223",176718,"핫 퇴근이다","비오니까 개춥네 턱걸이해야지간장치킨먹어서 존나행복하다몇조각만 먹음하 근데 턱걸이 3세트만 하면 끝인데유산소마렵네 오늘 먹은게많아서계단오르기 30분만 할까"
"224",176719,"수위 지리네 ㄹㅇ",""
"225",176720,"전라도는 싸잡혀서 욕먹어도 할 말이 없긴 해","잼버리도 잼버리군에 사는데 이새끼들 어차피 이러고 다음에 또 민주당 찍어 줌 "
"226",176721,"울 아빠 왜이럼 ","가게 마감하고 집가면서 깡깡언 쭈쭈바 처묵는데"
"227",176724,"잇갤자원봉사모집","주딱판매집안일잘함요리잘함붕붕이탐성실함돼지는아님"
"228",176727,"밥모먹지?","- dc official App"
"229",176729,"이번 주말엔","호랑이 치킨 묵을거임 올만에 꼴리노"
"230",176730,"우이마마 커여워",""
"231",176731,"고딩친구도 찐친이냐?","안만난지 꽤 되는데 "
"232",176732,"ㅅㅂㅋㅋ 연ㅇㅐ는 자랑글도 자르네 ","물어본것도 아니고 구구절절도 아니고  "
"233",176733,"와 계단오르기 칼로리카운트 왜이럼","겉잡을수없이 올라 및친스코어;꼴랑 12분남짓 운동하고 400칼로리? 구라같노시간대비로 러닝의 거의 두배는 되는 소모량인데그렇게 러닝처럼 얼굴 시뻘게져서 숨모자라서 헉헉하지도 않음땀만 비오듯 쏟아짐답은 계단오르기였나"
"234",176734,"쭈우우우욱","자라나라 하얀나무 "
"235",176735,"주딱존나좋은점","잇팁그잡채누가머라해도 알빠노내가하고싶은대로함ㅋㅋㅋㅋㅋㅋ"
"236",176736,"태풍어디감?",""
"237",176737,"나 인도랑 이란가려구","가서 메이스벨이랑 페르시안밀 배울꺼임근데언제갈수있을까.."
"238",176738,"지듣노","https://www.youtube.com/watch?v=IPkyXfDpHJI"
"239",176739,"요샌 그 잇팁남 분수게이 안오냐?","?"
"240",176740,"빗물받아다가 잇팁한테 맥이고싶다","얼음넣고 커피타서 아아인척하면 "
"241",176741,"내가 본격적으로 첨한 갤이 잇갤인데","친정집온 느낌임 개편하노 이기"
"242",176743,"남자 ISTP 잘 삐짐?","ㅇㅇ"
