"","num","title","content"
"24",14015,"연애랑 결혼 대체 왜하는거임? 시간낭비 돈낭비 아냐?","검색하다 흘러들어왔는데 질문 좀 해도 돼? 여긴 다 반말쓰는것 같아서 대충 맞춰 적을게.별건없는데 두서없어서 쓸데없이 기니까 각오하고 보셈일단은 내 마인드야.나는 반드시 이룰 예정인 경제적 목표치가 있어서 그것만 머릿속에 꽉 차있는 상황이야. 쉽게 말해, 대가리에 온통 저축 부업 주식 코인 부동산 뿐이야.목표 잡자마자 급한 마음에 시장에 성급히 발담궈서 역사적인 상승장과 하락장을 다 쳐맞아가며 본의아니게 경제흐름 몸으로 익히는 중인데, 변태같겠지만 너무 흥미롭고 재미있어. 몰랐는데 나 간땡이가 제법 큼직해서 적성에 맞더라고.부모님이랑 같이 사는 덕분에 생활비도 극도로 줄일 수 있어서 한달에 10만원~15만원정도? 사용해.(화장품안삼 옷안삼 신발안삼 해외여행 호캉스 안감) 매달 집세개념으로 부모님께 금전을 지불하긴 하는데 쨌든 열심히 아끼고 모은 덕분에 이 나이치곤 시드머니가 좀 모인 편.조금씩이나마 불어나는 통장을 보고있으면 얼마나 배부른지 몰라. 지하상가 옷들을 5년, 7년, 그 이상 오래오래 입을수록 오히려 트로피처럼 생각되기도 하고, 깊은 충족감과 난 역시 대단하다는 내적 자뻑이 충만하게 올라옴.여기까진 완벽한데 문제는 이거.결혼적령기라 그런지 여기저기서 진짜 툭하면!!!!!! 남자친구 있냐고 물어봐. 그것도 웃기는게 당연히 있을거라는ㅋ 전제하의 말투로 물어봄. 없으면 개놀라면서 당연히 있을 줄 알았다며 왜없냐고 되묻는다. 반응이 한결같이 일관적이라 이쯤되면 내가 이상한 사람인가 라는 호기심이 아무래도 생길 수 밖에 없지...질문 받으면 나는 당연...히 없는데...? 돠는거야.정말 연애랑 결혼에 진심 1도 흥미가 안생기고 되려 세상 사람들이 왤케 연애 결혼에 눈돌아있는지, 스스로 컨트롤하고 상황에 따라 이용해야할 감정에 되려 충동적으로 이끌려 살면 행복을 진짜 느끼는지 무척 궁금해.대학생때야 호기심에 만나봤는데 너무 어떻게 해보려는게 눈에 뻔히 보여서 역겨워가지고 2주만에 결별했고, 번호따가는 놈들은 원나잇충이고, 주변에 존재했던 남자들은 그 뭐랄까... 별로 말이 잘 통한다는 느낌을 받는 사람이 없었어.멀쩡한 사람이 생각보다 드문건지 확률의 저주인건지 쨌든 호기심에 눈먼이야기 몇 번 당해보니 관심 꺼졌단 소리고. 성적인 욕망은 당연 있지만 여자인 이상 백만분의 일이라도 미래를 셀프로 시궁창에 던져넣는 임신이라는 사건이 발생할 수 있으니까 굳이굳이 리스크를 감수하고까지 해볼만큼의 열정이 없지.쨌든 길었던 서론본론 읽어줘서 정말 고맙고 궁금한건 이거야.내가 가진 관념에 반박할 수 있는, 연애와 결혼이 한 개인의 인생에 있어 무척 유익하다는 근거들을 좀 구체적으로 들어보고 싶어.비논리적인데 메이저인 세상 사람들의 관념이 진심 도저히 납득이 안감. 강철줏대ㅅㅂ... 수긍 좀 시켜주셈. 물론 납득했다고 내가 할건 아닌데 개답답한 다른사람들을 나름대로 좀 이해해보려고 그래. 현실에서 이런걸로 토론하자하면 졸라ㅋ웃기잖아ㅠㅠㅠㅠㅠ아래는 내 의견임. 반박시 압도적 감사좋은사람을 만난다는 희박한 가능성에 돈낭비 시간낭비하느니 그냥 혼자 맘편히 평화롭게 취미생활 하면서 유유자적 사는게 훨씬 낫지 않아?좋은사람 만나서 결혼한다 쳐도 그 사람이 사업을 말아먹는다던가 하는 예측못한 사고를 쳐서 미래계획에 지장이 생길수도 있고.결혼하고 애낳고 하면 대부분 여러가지 당장 닥친 문제에 끄달리면서 살던데, 자유를 희생하고 굳이 왜 똥통으로 기어들어가는거지?똥통으로 부득불 기어들어갈만큼의 다른 이득이 있어?아니면 그냥 연애와 결혼에 대한 환상을 갖고살다가 코꿰이는거임?참고로 사람들한테 한달을 20만원 밑으로 살아가는 내가 사랑하는 통장을 갉아먹는 연애를 굳이 해봐야한다고 생각하니...? 라고 되물으면 잘 맞고 좋은 사람을 만나기 위해 좀 투자한다쳐 라는 답변을 듣는데, 솔직히 좋은사람 만날 확률이 주식 떡상할 확률보다 가능성 없어보이거든. 투자는 아무래도 가능성 있는데다 하는거잖아.저건 걍 돈을 길바닥에 흩뿌리는 행위 같은데.현실에선 개인적인 의견들 중 한두개만 읊어도 좀 이상하게 봐가지고 뭔 말을 더 못하겠어. 요샌 ""그냥 관심없어요"" 라고 답하고 허허롭게 넘기는중.다른 사람들은 무슨 생각으로 연애하고 결혼하는거지?미래계획과 목표는 명확하게 있는거야?평생 사랑하는 사람이랑 돈걱정하면서 지지고볶고 사는게 행복해? 불안정한 것보단 통제가능한 미래가 훨씬 아름답지 않나?를 궁금해하다가 호기심 해결하러 여기까지 왔다. 글을 써말아 고민하다가 나랑 성격 비슷한 사람들이니까 반박시 본인 근거와 줏대를 조리있게 적어주겠거니 싶어서 결국 씀... 나 진심 엄마한테 너는 좀 애가 이상하단 소리 듣고자랐다고"
"25",14016,"ENTJ 갈등이 생겼을때","난 일단 F야가끔 ENTJ가 하는 말로 상처 받아서 내가 카톡으로 뭐라고 하면 ENTJ가 미안하다 한마디 하고 변명을 하거든? 근데 내가 이해가 안가거나 덜 풀려서 거기에 답장을 안해버려근데 그러고 나면 지도 하루 종일 연락을 안해전화도 안오고.내 입장에선 풀어줄 생각도 없고 궁금해 하는거도 없어보여서 얜 뭐하자는거지 싶어왜 그런거야? 그냥 자존심이야, 날 안좋아하는거야, 아님 그냥 내가 연락하기 전까지 안하는게 배려라고 생각하는거야? 너무 이해하기 힘들어. "
"26",14018,"요즘은 걸레짓이 당당한 시대인듯","근데 이게 또 요즘 시대에는 나쁘지않은듯함 문명이 고도로 발전한 시대니깐그래서 아예 차라리 지금같이 자유연애 시대에는아이생겨도 유럽처럼 결혼보단 시민연대계약(PACS)으로 가는 방향도 나쁘지않다고 생각함나도 저거 생기면 저거 고려해봐야지 "
"27",14019,"짭티제 남친 감 좋음","잇프피같은 엔티제 남친인데(나한테만 그러는 건진 모르겟음)사정때매 멀리 떨어져잇음평소엔 누구랑 노는지 안물어보는데어제 딴 넘이랑 데이트하러 갓걸랑누구랑잇냐고 물어보드라"
"28",14020,"엔티제 썸녀랑 두번째 보는 약속 파토났는데","대여섯줄 카톡으로 이런저런 이유로 체력적으로 너무 안좋아서앞으로 회사다니는 동안 주말에도 그냥 푹 쉬려고 한다그래서 이번 주말 약속 만나기 어려울 거 같다 죄송하다 이렇게 왔는데앞으로 연락하지 말라는 뜻으로 봐야하는거지..?원래 프리랜서신데한두달 전부터 자그마한 회사 다니기 시작하면서 투잡 시작하신 분임.언제까지 다니실진 잘 모르겠어알고지낸지 두어달 됐어모임에서 알게 됐고내가 꾸준히 연락 계속 조금씩이라도 건넸고내가 1:1로 만난 술자리에서 호감있다고 그냥 이야기 해버렸어그 분도 지금 당장엔 연애 생각 없지만 나 되게 좋게 생각하고 있다고 했고..다음에 연애한다면 나같은 성격의 사람을 만나고 싶다는 생각을 한 적이 있다 뭐 그런 말들?내가 호감갖고 있는 것도 느껴왔다고 했고내가 지금 당장 연애 안해도 좋으니, 계속 연락해도 되냐고 했더니 좋다 해서계속 그냥 주 5일 정도씩은 조금씩이라도 연락 나눴었는데...그 뒤로는 서로 시간 안맞아서 다른 사람들 낀 모임에서두번 정도 만났고..위에 1:1로 처음 만난거 이후로는3주만에 1:1 로 만나는게이번 주말이었거든.이 분이 회사 그만둘 때까지 그냥 천천히 길게 봐야하는건지..아님 그냥 이제 연락을 따로 하지 말라는 건지... 마음이 복잡하다.마지막 연락은 그저께 잠깐 카톡 서로 나눴었어생각나서 연락했다 이런 말도 하지 말았어야 했나.."
"29",14022,"27살에 인생 포기하는거 어떰???","나는 꽤나 괜찮은 삶을 동경했었음 "
"30",14024,"ㅋㅋ 엔티제가 성공하는법은 J를 죽이는것이 주효","세세하게 따지고내손해계산전체손익계산계획에 광적인 집착이걸 버리면 뭐든 성공하고J가 계속 미쳐 날뛰면 저항이 많을거다 시간도 오래걸리고적당히 발달시키면 좋지만 너무 요령 워주로 빠지는거 경계해야함 손익이랑 순서 집착하는 엔티제들이 지금 발전 제일 느릴거임뭔 지능 이지랄 진짜 지능낮은사람들 본적도 없으면서 보노보 침팬지가 115다 ㅋㅋㅋㅋ어쨌든 일이나 공부에서 고민있는 엔티제들은 J 성향을 좀 줄여보길"
"31",14026,"ENTJ한테 희생이란 가치는 이해 안되는 가치임?","물론 남이 희생해서 본인 도와주면 좋아하겠지만ENTJ가 본인을 희생해서 남을 돕는다는 생각을 하면 어떰?"
"32",14029,"Entj가 은근 여자들 많이 차네","성공한 entj중에 유독 이런 류가 많네자기자신에게 확 꽂히면 올인하긴 하는데그전까지 만나는 여자는 그냥 섹파로 보는 듯함"
"33",14030,"나랑 비슷하게 감정 잘 죽이는 엔티제 있냐?","단순히 집중하기 위해서"
"34",14033,"엔티제는 거절할때 돌려 말하고 이런거 없어?","이성에게 거절할때나쁜 사람 되기 싫어서 빙빙 돌려 말하고 이런거 없어 너네는?아니면 평판이나 혹시 모를 나중을 생각해서 그러기도 하는지 궁금상대가 엔티제남자야"
"35",14035,"결혼 안하겠다는 새끼들 왤케 자위질함?","실제 팩트는 지들 능력 ㅈ도없고그냥 해주길 바라고살다보니 지 인생 망하고 있는건데꼴에 출산율 떨어뜨리면 한국이 망할줄알더라망하겠냐? 다른 나라 사람들 들여서 그 사람들이랑 결혼하고 그에 맞는 제도가 생기겠지내 주변 애들은 하나같이 잘 되어서 그런지 다 연애하고 결혼 준비까지 하는데꼭 ㅈ도 이룬 거 없는 쓰레기새끼들이 상대적 박탈감에 빠져서 지가 아닌 한국을 원망함아 4050아니다 ㅈㄹ ㄴㄴ"
"36",14036,"ENTJ녀 생각난다","보고싶다"
"37",14039,"너넨 내 남친 쪽이 더 공감이 되려나","장거리하는 2년 가까이 만난 커플인데 남친이 엔티제고..연락할 때 특히 요즘 나만 내 일상 찍어보내고 남자친구는 반응만 하고 질문만 하는..? 포지션이 서운한 거임. 그래서 나만 연락한다고 우린 전화도 안하고 영통도 안하는데 내가 많은 걸 바라는 거냐. 그리고 내가 열살은 어리거든^^ㅋㅋ.. 좀 징징거려도 까방권 있다고 생각했지. 난 어리고 예쁘니까..전엔 답장도 이모지 많이쓰고 하트도 많아서 ㄱㅊ았는데 요즘은 그런것도 없고 걔는 우리 맨날 연락하고 지도 답을 5분에 한번씩 하니 괜찮다고 생각했다 이러는 거야.. 그러면서 지한테 뭘 원하냐 이게 나한테 그렇게 힘들면 장거리를 하면 안되는 거 아니냐 이래서 며칠전에 그냥 펑펑 울었음.그래서 며칠은 기분이 저기압인 상태로 나도 걔가 원하는 대로 문자도 줄이고 답장도 길게 안하고 묻는 말에만 대답했거든?그러니까 어제 밤엔 자기 요즘 무드가 너무 안좋대. 그냥 예의상 일때매 안좋은거냐 묻고 말았는데 어쩌라는 건지 모르겠음 "
"38",14040,"28살인데 인생 괴로워할 이유가 없는 거 같다.","흙수저 한부모 가정에서 태어나서  "
"39",14042,"다른 mbti갤러리도 이럼?","왜 씨발 버러지같은 인생한탄글을 여기다 적냐?"
"40",14043,"답답한 인프피는 신경 안쓰는게 답인듯","아는 동생. 대학 입학 서류부터 등록금만 내고 제출을 안함. 집도 해외에서 제대로 못구해서 우리집에서 몇주를 살게 했고 이메일도 쓰라고 쓰라고 해도 대충 쓰고 미루는거 다 도와줘서 길바닥에 나앉는거 면하게 했다.비자도 만기 될랑 말랑 할때 연기 신청도 안하고 있으면서 무슨 출국을 하려고 비행기 표부터 산 거 보고 뒷목을 잡았지.인생 자체가 어영부영 남들이 걔가 어리고 착한 구석 믿고 도와줘서 지금까지 버텨온 듯인복도 참 많지. 대학교도 처음이고 그것도 해외에서 다니려니까 힘든 거 알지.하지만 걔는 남달라. 팀플할때 밥은 삼시세끼 꼬박 잘 요리해 먹으면서 읽어야할 렉쳐는 펼쳐서 읽으려는 시도조차 않고. 자료도 구글에 한글로 검색해서 나온 기사를 번역기로 복붙하는.. 그리고 중요한 자리조차 항상 지각. 웃긴건 비행기나 기차 처럼 자기가 돈써서 늦으면 안되는 곳엔 안늦어. 머리도 텅텅, 도피성 유학. 내가 노력해서 비전도 별로 없지만 꿈을 위해서 온 이 전공을 비하하는 거처럼 느낄만큼 쉽게 생각하고 온게 티가 나.착하고 여린 동생이라 걱정도 많이 해주고 챙겨주고 배려해줬는데, 사실 나만 사서 스트레스 받는 거지.이젠 정보 있어도 안알려주고 화도 안내려고. 착하다 착하다 했는데 머리가 하도 비어서 이젠 등신 머저리같아.머저리같은 못생기고 현지에선 인기도 없어서 빌빌거리는 아시안 여자만 찾는 백인 남자 만나주는 것도. 만나라고 해.내가 오지랖이 너무 많나봐. 이젠 징징거려도 지켜보지도 않으려고."
"41",14045,"ENTJ녀 썸아니어도 이럴 수 있음?","ENTJ녀한테 고백했고 그날 어찌저찌 키스도 함  근데 남친이랑 헤어진지 2주밖에 안돼서  당장 누구를 만날 마음은 없다고 했음  그뒤로 또 만났을 때 걔가 먼저 손 잡았는데  아직 사귈마음은 없대  얘 마음을 모르겠어  톡도 잘 안보고 대답도 성의없고 어장인가??  "
"42",14046,"끝난 사이 다시 연락해본적 있음?","엔티제들 너네도헤어지거나 아님 썸타거나 했던 사람한테 다시 연락해본적 있음?글 좀 찾아보니까 더 성ㅇ공하면 다시 돌아볼지도 이러는데연락도 안하는 사이에 그걸 어떻게 보여줘ㅠ;;지상파라도 출연해야되는거 아니냐고…"
"43",14047,"너네들은 돈 많이 벌면 어디에 쓰냐"," 이번달 코인으로 9천정도 땡겼는데 돈 쓸 곳이 없다 "
"44",14049,"나같은 엔티제 있냐?","단순히 내가 목표이루는거 집중하는게 흐트러질까봐"
"45",14050,"난 아직 미성숙한 entj다","분명 어긋나있는 부분이 많다"
"46",14054,"Entj남자는 연애할 때 편안한 관계를 선호해?","사귄지 100일도 아직 안되었는데 이 사람은 나를 이제 너무 편안해하는 것 같거든.. 연애 초반처럼 막 꾸미지도 않고, 너무 편안한 모습을 자주 보여줘서 솔직히 내가 개인적으로 조금 실망할 때도 있었어.언젠가 한 번은 “난 너랑 있으면 마음이 편안해서 좋아” 라고 했는데, 그게 진심에서 우러나온 좋은 표현이라는 건 알지만, 달리 해석하면 벌써 나한테 이성적인 설렘과 두근거림은 느끼지 못하는 건가? 싶어서 조금 속상하기도 하더라구..연애 초반엔 이 사람 정말 나한테 푹 빠져있구나, 나한테 정말 설레어하는구나 하는게 느껴지는 행동들이 많았는데, 그런 행동들이 이젠 현저히 줄어든데다가 요새는 짓궂게 놀리거나 장난치는 경우가 더 많아서 그냥 편한 여사친 대하는 느낌이 더 많이 들어.남자친구는 매일 나한테 사랑한다고 꼭 말해주는데, 가끔은 그게 진심일지 궁금할 때가 있어. 관성처럼 그저 매일 사랑한다고 인삿말처럼 내뱉는건지, 아니면 항상 진심으로 사랑해서 나오는 말인지..ㅠㅠ"
"47",14055,"왜 플레이보이 성향이 되는가","나같은 경우에는 표정 분위기 말투 등등..주변사람 조언 철저하게 듣고 세세하게 이성 반응 봐가면서 피드백하고 세팅해놨어경제력 사회생활 폭 늘어날 수록 업그레이드도 하고있구이제는 사람만 보면 자동응답기마냥 나온다방향성은 개인차가 있을 수 있지만 나는 사회생활 쪽으로 접근을 해서..상대방을 즐겁게 해주겠다로 초점을 잡았음물론 처음 세팅 동기는 연애 성공이었기 때문에 매력어필 부분도 어느정도는 들어가있고.원래의 내 모습은 아니지하지만 사회생활하고 공감하는 연기력까지 필요에 의해 꾸역꾸역 학습하는데원래의 내 모습이 뭔가 싶다. 죄다 만들어진데다 이미 떼어낼 수 없을정도라.아무튼 그렇게 만들어진 모습이기에 그 외 다른 모습으로 대하기가 힘들어그리고 상대방에 대한 죄책감도 크다이전 글 보면 진심으로 고맙다고 말한다고 했는데꾸며진 내가 아닌 정말 아무것도 아닌 진짜 나를 봐줬다는 고마움이 큰듯아마 만들어진 모습만 보고 그랬을 가능성이 높지만 행복회로 돌아가는거지나는 그래"
"48",14056,"ENTJ 썸녀한테 느낀 점","1. 설렘은 없음. 말랑말랑하고 여자여자한 그런 분위기를 못느낌2. 같이 있으면 편함3. 솔직해서 좋음4. 그동안 본적 없는 여자 유형이라 신기하고 호기심생김5. ENTJ 특징이 독립심 강하고 자기주장 강하다던데    그 선을 깨뜨려보고싶음. 정복욕구 생김그래서 호감느끼는중"
"49",14059,"30살이 23살 만나는거 어떻게 생각함?","둘이 서로 호감은 가진 상태라고할때"
"50",14061,"요즘 ㅈㄴ빡치네 “그래 네말이 맞아”","대화 좀 하려고하면"
"51",14063,"ENTJ 인데 종교믿는 사람있어?","가능한가?너무나 비논리적인 부분 많은게 종교라고 생각해서계속 ""왜?"" 라는 의문만 갖게 되고 해소가 안되던데엔티제 습성상 나 자신을 믿지 어디에 의지하거나 기대거나 믿거나 하는게 힘들어서;;;혹시 나만 이래?"
"52",14066,"infp 특징 고찰","사람한테 상처를 많이 받는다. 과대망상이 몸을 지배한다. 예쁜 여자애가 본인을 ""ㅇㅇ이 착해 ^^""라고 말한 사실을 알게 되면 가슴보다 좆이 먼저 꿈틀거린다. 집에 가서 엄마 집에 있는지 확인한 후 그 여자애 인스타를 켠다. 옷을 다 벗는다. 추악한 본인의 육신으로 이어진 성감대를 본인의 손으로 만지고 비튼다. 그러나 이 순간만큼은 이 손은 본인의 손이 아닌 그 여자애의 손이다. 여자애의 이름을 부르며 혀를 낼름거리고 곡식의 씨앗같은 자지가 꽃봉오리 피우듯 부풀어 올라 최대치의 개화를 이뤄낸다. 그렇게 상상 속에 존재하는 망상 속에 육체적 쾌감을 정신적 쾌감과 같은 선상에 두며 본인의 열등한 유전자를 듬뿍듬뿍 뿜어대며 '사랑'을 경험한다. 물론 그 순간 열등한 인프피의 딸감으로 전락한 여자애는 그 사실을 모른채 밝고 활발한 미소로 다른 친구들과 소중한 시간을 건강하게 보내고 있다. "
"53",14067,"요즘 자기혐오가 너무 든다","급식 불건강 엔티제녀인데"
"54",14068,"너네 보통 몇시쯤 자러감?","제곧내"
"55",14069,"돈자랑 할거면 인증은 하고 돈자랑하는게 맞지 않나","월 천 삼천 버는 사람 생각보다 많겠지 다들 드러내놓고 이야기를 안한다 뿐이지 "
"56",14070,"entj 남들은 다정함이랑 거리가 멀어?","엔티제남이랑 썸타는중인데 연락하는 내내 나한테 휘둘리지않고자기 페이스대로 하는것같아서 ㅋㅋㅋㅋ ex 내가 안자는데 지 자러갈시간이면 자러감 일>연애 인 사람들인건 알겠는데 썸타는중에도 그게 티나면 다른사람 알아보는게 편하려나 "
"57",14071,"다들 이상형 적어보자","entj의 이상형에 공통점이 있나 해서"
"58",14072,"entj 랑 istp 조합 파국이야?","본인 istp이고오랜만에 관심있는사람 생겨서 플러팅했는데 생각해보니까 좀 귀찮고.... 부담스러움 여태까지 만났던사람들 다 사랑꾼st였는데 내가 연락안해서 다 이별함 entj남도 연애보다 일 더 중요 크게 신경안쓰는타입인것같은데 둘이 만나면 파국이려나 ㅋㅋㅋㅋㅋㅋ"
"59",14074,"엔티제 존나친한여사친한테","내가 남사친이고 "
"60",14077,"엔티제라도 관심 있으면 선톡하지?","마지막 카톡은 남자애가 읽씹했는데애매한 썸 사이에서 아무리 엔티제라도남자가 관심이 있고 보고 싶었으면 선톡은 하겠지?현생 존나 바쁘면 다 뒷전이야?"
"61",14078,"월천 번다는 게이들한테 너무 뭐라하지마라","생각해보면 걔내들이야말로 디시를 정상적으로 이용하고있는거다사회에서 치이고 억압받는사람들은 원래 넷상에서 욕구해소한다디시가원래 허언갈기고 똥글싸면서노는 쓰레기통인데 인증하라고 닦달하면 당황하지않겠냐너네들이야말로 인증하라는둥 구라까지말라는둥 이런소리하는게 갤의 본래 존재의의하고 부합하지않는 우물가에서 숭늉찾는꼴이다내말에서 틀린말있으면 댓달아라"
"62",14079,"나도 내특징 한번 적어본다","디시니까 말하는건데 돈은 충분히 있어강남에 신혼집 전세로 마련해놨고 지금음 여자 매일 바꿔서노는중이야키는 190으로 하자몸무게는 한 86정도되고 어디가면 모델이시냐고 맨날듣는편임"
